latency_ns
20600
15200
15300
15400
15200
15300
20500
15200
15100
15100
15300
15200
20800
15200
15200
15100
15200
15300
20600
15200
15600
15300
15100
15300
20300
15300
15200
15100
15200
15200
20600
15300
15200
15300
15400
15300
20500
15200
15500
15200
15300
15100
20400
15300
15100
15500
15400
15400
20700
15200
15200
15400
15500
15400
15300
21800
15400
15400
15200
15200
15300
20600
15300
15400
15200
15300
15500
20700
15200
15500
15300
15300
15200
20600
15300
15200
15300
15400
15300
20300
15100
15400
15200
15400
15300
21100
15200
15400
15300
15300
15200
20400
15400
15100
15300
15100
15300
20500
15200
15300
15400
15200
15200
15600
20600
15200
15200
15200
15100
15600
20700
15300
15300
15100
15300
15300
21600
15200
15200
15200
15400
15300
20400
15100
15300
15300
15100
15200
20400
15400
15200
15200
15200
15000
20300
15300
15500
15100
15100
15400
20800
15400
15300
15100
15300
15200
20600
15300
15100
15100
15200
15400
20400
15100
15300
15100
15200
15300
15100
20600
15200
15200
15300
15200
15400
20300
15300
15400
15400
15100
15200
20700
15200
15400
15100
15300
15200
20500
15400
15200
15300
15300
15200
20600
15100
15200
15300
15300
15300
20500
15200
15500
15200
15200
15400
20400
15400
15300
15300
15300
15200
20600
15400
15300
15200
15200
15200
15300
20500
15500
15200
15100
15200
15400
20500
15200
15200
15100
15300
15300
20400
15200
15500
15200
15200
15300
20600
15400
15200
15400
15300
15200
20500
15200
15200
15300
15300
15200
20800
16500
15400
15200
15100
15200
20300
15300
15200
15500
15500
15200
20600
15200
15200
15400
15300
15200
20600
15200
15300
15300
15400
15200
15200
20600
15100
15400
15400
15200
15200
20500
15300
15200
15300
15500
15200
20300
15400
15300
15200
15600
15500
20500
15200
15100
15200
15300
15200
20700
15100
15100
15300
15300
15200
20300
15300
15200
15400
15200
15200
20400
15800
15200
15400
15400
15200
20500
15100
15400
15300
15400
15100
15400
20600
15200
15200
15200
15100
15200
20600
15100
15100
15200
15200
15200
20700
15300
15400
15400
15300
15200
20800
15200
15100
15300
15200
15300
20300
15100
15300
15200
15200
15300
20600
15400
15400
15200
15200
15200
20600
15300
15200
15200
15200
15400
20400
15100
15100
15200
15300
15200
20600
15300
15100
15600
15200
15300
15100
20600
15100
15200
15200
15200
15700
20800
15200
15300
15200
15200
15300
20400
15300
15200
15200
15200
15400
20500
15100
15400
15100
15000
15400
20700
15200
15300
15200
15400
15100
20700
15400
15300
15300
15200
15200
30000
15400
15400
15200
15200
15400
20400
15200
15400
15300
15300
15200
15200
20800
15200
15200
15300
15300
15400
20700
15400
15300
15200
15200
15100
20500
15300
15200
15200
15200
15100
20600
15200
15400
15000
15100
15200
21100
15400
15300
15300
15200
15200
20500
15400
15300
15400
15300
15300
20300
15200
15200
15200
15400
15200
20400
15200
15500
15200
15300
15200
20700
15200
15200
15300
15300
15200
15200
20600
15300
15200
15300
15300
15700
20500
15300
15300
15300
15200
15200
20500
15300
15300
15200
15500
15300
20400
15600
15200
15100
15300
15300
21000
15200
15400
15300
15200
15100
20500
15200
15100
15300
15300
15300
20800
15200
15200
15200
15200
15300
20300
15500
15200
15300
15100
15200
15500
20800
15100
15200
15200
15200
15400
20300
15200
15200
15100
15400
15200
20700
15200
15500
15200
15100
15300
20700
15300
15300
15400
15300
15300
23300
16600
16700
16800
16100
15800
21800
17200
15300
15400
15600
15500
20600
15300
16300
16000
15400
15200
20600
15400
15300
15600
15300
15300
20600
15300
15200
15300
15100
15600
15400
21000
15300
15300
15100
15300
15200
20600
15400
15300
15300
15200
15300
20500
15100
15200
15300
15200
15900
20300
15300
15300
15300
28900
15300
20400
15300
15200
15100
15300
15300
20500
15300
15200
15200
15400
15200
21500
17800
15600
15400
15300
15800
20500
15200
15400
15300
15300
15200
15300
20800
15100
15400
15400
15200
33700
20600
15200
15300
15100
15300
15800
20700
15300
15300
15600
16100
15300
20500
15300
15100
15200
15200
15400
20400
15800
15200
15400
15400
15200
20400
15400
15200
15300
15200
15300
20300
15200
15200
15400
15100
15400
20600
15200
15300
15300
15300
15200
20800
15300
15100
15300
15200
15400
15400
20600
15400
15300
15300
15100
15200
20500
15300
15400
15300
15200
15200
20600
15200
15500
15200
15200
15200
20600
15200
15200
15300
15200
15300
20500
15200
15300
15200
15100
15500
20500
15200
15400
15200
15500
15200
20100
15400
15400
15400
15300
15400
20700
15300
17100
16500
16300
16600
17200
22900
15300
15400
15300
15200
15300
20500
15300
15200
15300
15300
15400
20600
15400
15400
15300
15200
15200
20700
15600
15200
15400
15300
15400
20200
15200
15200
15300
15500
15300
20500
15300
15300
15200
15300
15400
20600
15400
15300
15300
15300
15400
20800
15200
15100
15300
15100
15300
20700
15400
15300
15200
15500
15100
15200
20700
15500
15700
15200
15100
15300
20300
15100
15400
15200
15200
15200
20800
15200
15200
15300
15200
15200
20500
15400
15400
15100
15400
15300
20500
15300
15200
15200
15300
15500
20300
15300
15200
15300
15200
15400
20400
15400
15300
15300
15200
15100
21000
15400
15300
15300
15400
15300
15200
20800
15300
15100
15300
15200
15200
20500
15200
15100
15200
15400
15300
20500
15300
15300
15200
15300
15200
20800
15200
15400
15300
15200
15100
20600
15200
15200
15300
15200
15400
20700
15300
15500
15200
15200
15100
20600
15500
15400
15200
15200
15300
20700
15300
15300
15300
15200
15300
20300
15400
15200
15400
15300
15200
15100
20500
15200
15400
15100
15100
15300
20300
15400
15200
15300
15300
15300
20200
15400
15200
15200
15500
15300
20600
15200
15400
15200
15100
15100
20500
15100
15500
15300
15300
15200
20700
15200
15200
15300
15700
15200
20400
15300
15100
15200
15300
15400
20700
15200
15100
15200
15300
15200
15200
20700
15400
15300
15200
15200
15200
20500
15200
15100
15500
15300
15400
20500
15200
15300
15200
15300
15200
20700
15000
15300
15300
15200
15200
20600
15100
15400
15300
15300
15300
20800
15500
15400
15500
15600
15300
20900
15400
15300
15300
15300
15400
20600
15300
15300
15300
15300
15600
20500
15400
15300
15300
15400
15200
15400
20500
15100
15300
15100
15400
15200
20600
15200
15400
15200
15100
15300
20200
15200
15500
15300
15200
15400
20600
15100
15400
15400
15500
15300
20400
15200
15100
15200
15200
15100
21000
15200
15100
15300
15200
15800
20300
15300
15100
15300
15200
15200
20600
15200
16100
16000
15200
15100
15200
20600
15500
15200
15500
15300
15500
20300
15200
15500
15200
15100
15400
20500
15300
15800
15200
15200
15500
20700
15500
15400
15100
16200
15200
20400
15500
15100
15200
15100
15300
20800
15700
16000
15300
15200
15200
20600
15300
15300
15200
15500
15300
20600
15300
15200
15300
15200
15200
20400
15200
15300
15200
15300
15100
15100
20400
15200
15100
15100
15200
15100
20500
15300
15100
15100
15200
15100
20400
15100
15200
15300
15200
15300
20700
15300
15400
15200
15300
15300
20600
15100
15200
15100
15100
15100
20500
15300
15200
15300
15300
15300
20400
15200
15200
15400
15200
15200
20500
15300
15200
15300
15300
15200
15300
20700
15300
15300
15100
15200
15300
20300
15300
15200
15200
15300
15200
20800
15300
15200
15400
15200
15200
20700
15400
15300
15200
15300
15100
20600
15300
15300
15200
15200
15200
20600
15100
15300
15200
15200
15200
20800
15100
15200
15200
15200
15400
20400
15300
15200
15300
15400
15200
20400
15300
15100
15400
15200
15300
15200
20500
15200
15300
15200
15100
15200
20400
15300
15200
15100
15200
15200
20200
15100
15200
15300
15200
15200
20500
15100
15200
15400
15200
15300
20600
15200
15200
15200
15300
15200
20300
15200
15200
15300
15100
15400
20300
15200
15200
15200
15200
15200
20200
15400
15200
15600
15300
15200
15200
21000
15400
15400
15100
15100
15400
20400
15300
15100
15100
15200
15200
20900
15100
15400
15300
15400
15200
20600
15300
15400
15200
15200
15200
22200
15300
15200
15300
15300
15200
20300
15400
15300
15300
15200
15200
20700
15000
15200
15100
15200
15400
20700
15200
15200
15200
15300
15300
20900
15100
15200
15300
15400
15200
15200
20700
15100
15400
15200
15300
15200
20400
15300
15200
15100
15200
15200
20800
15200
15300
15300
15100
15200
20600
15200
15300
15300
15300
15200
20400
15200
15100
15200
15400
15200
20500
15100
15400
15200
15200
15200
20600
15200
15300
15200
15200
15300
20400
15500
15200
15100
15200
15200
15200
20400
15500
15200
15200
15200
15200
20700
15200
15200
15300
15400
15200
20300
15200
15200
15300
15200
15400
20600
15300
15400
15100
15100
15200
20500
15300
15200
15200
15100
15100
20700
15200
15200
15100
15200
15200
20500
15200
15400
15400
15200
15400
20400
15200
15100
15200
15200
15500
20600
15100
15400
15200
15200
15200
15100
20500
15200
15400
15100
15500
15200
20600
15200
15300
15300
15200
47100
20900
15700
15300
15200
15200
15100
20600
15200
15200
15200
15200
15200
20300
15100
15300
15200
15200
15300
20800
15500
15300
15300
15300
15200
20500
15200
15200
15200
15300
15300
20600
15200
15300
15100
15200
15300
15300
20500
15100
15200
15300
15300
15200
20800
15300
15100
15200
15100
15200
22300
15200
15200
15300
15200
15200
20500
15400
15200
15300
17200
16300
22600
16600
15200
15300
15300
16100
20800
15100
15700
15300
15000
15200
20500
15200
15400
15400
15200
15400
21000
15500
15300
15700
15700
15200
20300
15300
15400
15300
15100
15200
15300
20800
15100
15400
15200
15300
15400
20600
15500
15300
15200
15500
15200
20600
15300
15300
15400
15200
15200
20400
15300
15300
15100
15200
15300
20500
15300
15200
15300
15100
15100
20600
15200
15300
15100
15500
15400
20800
15300
15200
15200
15600
15300
20700
15300
15200
15200
15400
15200
15300
20500
15300
15300
15200
15100
15300
21100
15200
15400
15100
15300
15400
20600
15200
15400
15100
15200
15100
20200
15100
15200
15200
15300
15200
20500
15100
15200
15200
15300
15300
20300
15400
15300
15300
15300
15100
20800
15300
15100
15400
15200
15200
20500
15100
15400
15200
15300
15300
20500
23900
15400
15200
15500
15100
15300
20700
15400
15200
15100
15200
15100
20800
15300
15200
15300
15200
15100
20400
15300
15200
15100
15200
15300
20300
15200
15300
15300
15100
15300
20600
15300
15200
15800
15100
15000
20300
15300
15100
15200
15300
15400
20600
15200
15200
15100
15300
15100
20800
15300
15200
15100
15300
15400
15300
20900
15600
15300
15200
15400
15800
20500
15300
15200
15300
15200
15600
20700
15300
15300
15100
15200
15700
20400
15200
15200
15300
15200
15200
20500
15200
15200
15100
15400
15100
20900
15300
15300
15300
15300
15300
20700
15200
15300
15200
15200
15200
20600
15200
15100
15200
15200
15100
20500
15100
15300
15200
15200
15300
15300
20600
15200
15300
15400
15500
15200
20500
15200
15100
15400
15200
15600
20600
15400
15100
15100
15200
15200
20600
15200
15300
15200
15300
15200
20500
15200
15100
15200
15300
15200
20700
15300
15200
15200
15200
15200
20600
15200
15000
15200
15400
15200
20600
15600
15400
15200
15200
15100
15400
20400
15100
15400
15200
15100
15200
20300
15300
15200
15100
15200
15300
20400
15400
15200
15200
15100
15200
20600
15200
15100
15300
15400
15200
20900
15400
15200
15100
15200
15100
20600
15300
15100
15500
15300
15200
20400
15200
15400
15200
15300
15200
20300
15200
15400
15200
15100
15400
20600
15100
15300
15200
15300
15200
15200
20600
15200
15200
15200
15200
15200
20200
15200
15200
15400
15100
15200
20700
15100
15300
15200
15200
15300
20300
15200
15300
15100
15200
15300
20400
15200
15300
15200
15100
15300
20700
15300
15100
15300
15200
15200
20800
15200
15200
15200
15200
15300
20500
15200
15200
15200
15400
15400
15100
20400
15100
15300
15200
15100
15200
20700
15200
15300
15100
15200
15300
20600
15200
15200
15300
15200
15500
20800
15300
15300
15200
15200
15200
20700
15500
15200
15200
15400
15200
20500
15300
15200
15200
15300
15300
20700
15200
15600
15400
15200
15600
20700
15300
15200
15100
15200
15100
20500
15400
15300
15200
15300
15300
15200
20700
15200
15300
15300
15200
15300
20600
15200
15300
15300
15200
15300
20500
15100
15200
15300
15400
15200
20700
15200
15400
15100
15300
15200
20400
15200
15300
15200
15200
15200
20800
15300
15000
15100
15300
15300
20500
15300
15200
15300
15200
15300
20700
15300
15200
15200
15300
15100
15200
20600
15200
15300
15200
15100
15200
20800
15300
15000
15200
15200
15200
20600
15200
15200
15300
15200
15300
20900
15300
15200
15400
15300
15400
20500
15200
15600
15100
15200
15400
20700
15100
15200
15300
15200
15200
20600
15300
15300
15300
15100
15300
20300
15100
15200
15300
15200
15300
20300
15200
15200
15200
15100
15200
15600
20600
15200
15200
15100
15400
15200
20600
15100
15100
15300
15300
15400
20500
15200
15300
15200
15100
15200
20800
15100
15300
15300
15200
15400
21100
15200
15200
15200
15200
15300
20600
15200
15100
15300
15300
15100
20700
15300
15100
15200
15200
15200
20400
15300
15100
15400
15400
15300
15200
20400
15300
15300
15300
15100
15500
20400
15200
15300
15100
15300
15200
20400
15200
15400
15300
15100
15300
20500
15300
15200
15200
15200
15300
20600
15200
15200
15300
15300
15100
20300
15100
15300
15400
15200
15100
20400
15200
15200
15100
15200
15200
20400
15200
15200
15100
15200
15200
20500
15300
15000
15300
15400
15100
15300
20500
15200
15100
15100
15200
15100
20500
15000
15200
15200
15100
15600
20400
15300
15200
15300
15300
15100
20200
15200
15400
15300
15100
15300
20600
15200
15100
15300
15100
15200
20400
15100
15200
15200
15200
15200
20600
15700
15300
15300
15200
15200
20500
15200
15200
15200
15200
15300
15300
20200
15400
15300
15300
15100
15300
20300
15200
15400
15100
15300
15200
20600
15400
15200
15200
15400
15300
20500
15200
15100
15200
15300
15300
20100
15200
15200
15200
15500
15100
20600
15100
15200
15100
15200
15200
20500
15300
15300
15300
15200
15100
23300
15300
15200
15200
15300
15200
20400
15300
15100
15200
15400
15100
15200
20500
15200
15300
15200
15300
15200
20600
15100
15300
15300
15200
15200
20500
15100
15300
15200
15300
15300
20300
15300
15300
15100
15300
15300
20600
15200
15200
15200
15200
15100
20400
15200
15100
15300
15200
15100
20600
15200
15200
15200
17000
15300
20600
15400
15500
15100
15400
15100
15100
20300
15300
15300
15200
15200
15200
20300
15200
15100
15100
15200
15200
20200
15300
15400
15100
15100
15300
20900
15100
15200
15100
15300
15200
20800
15200
15200
15200
15200
15300
20600
15200
15100
15300
15300
15600
20700
15200
15300
15100
15200
15300
20500
15200
15300
15200
15200
15100
20800
15400
15400
15200
15200
15100
15300
20400
15200
15200
15300
15200
15200
20600
15300
15000
15200
15100
15200
20500
15300
15100
15300
15300
15200
20400
15100
15300
15300
15100
15200
20500
15100
15100
15300
15200
15300
20000
15100
15100
15300
15300
15300
20600
15400
15100
15300
15300
15300
20700
15200
15400
15300
15300
15100
15300
20500
15300
15400
15300
15400
15300
20400
15400
15200
15200
15200
15200
20700
15300
15300
15100
15200
15200
20300
15200
15200
15200
15200
15100
20300
15300
15200
15200
15300
15100
20500
15300
15100
15200
15400
15200
20500
15200
15200
15300
15200
15100
20400
15300
15300
15100
15100
15200
20200
15300
15100
15100
15200
15200
15200
20500
15200
15200
15100
15200
15300
20400
15100
15400
15100
15300
15300
20600
15100
15300
15200
16900
16500
22000
29700
18500
15900
15700
15400
21300
16400
15200
15300
15200
15300
20100
15200
15200
15100
15200
15300
20100
15200
15200
15200
15300
15100
20400
15200
15400
15300
15200
15300
15200
20600
15200
15400
15200
15100
15300
21300
15200
15300
15300
16100
15200
20500
15200
15100
15100
15100
15400
20600
15200
15100
15300
15300
15300
20400
15500
15200
15100
15300
16200
20400
15300
15400
15300
15200
15400
20500
15200
15700
15700
15100
15100
20600
15200
15600
15600
15200
15300
20500
15100
15300
15200
15100
15200
15200
20400
15200
15300
15400
15300
15200
20600
15300
15300
15200
15300
15200
20500
15300
15300
15200
16300
15100
20500
15300
15300
15200
15100
15200
20800
15100
15200
15200
15100
15200
20400
15200
15200
15200
15300
15200
20500
15200
15200
15100
15100
15600
20400
15200
15300
15200
15300
15200
15200
20600
15200
15100
15200
15200
15100
20500
15200
15300
15200
15100
15300
20400
15300
15200
15200
15200
15400
20300
15100
15200
15300
15300
15200
20600
15300
15100
15300
15100
15200
20500
15100
15300
15400
15200
15200
20300
15300
15300
15200
15400
15200
20700
15100
15100
15300
15200
15200
20500
15300
15100
15100
15100
15400
15300
20400
15200
15000
15200
15100
15300
20300
15200
15200
15100
15300
15100
20600
